CHARACTER_ID,RACE,BACKGROUND,PRIMARY_CLASS,SUBCLASS,CHAR_LEVEL,FEATS,HITPOINTS,ARMOUR_CLASS,STRENGTH,DEXTERITY,CONSTITUTION,INTELLIGENCE,WISDOM,CHARISMA,ALIGNMENT,SKILLS,WEAPONS,SPELLS
8cc4ff,Kenku,Criminal,Rogue|Cleric,Scout|Trickery Domain,10,Sharpshooter,53,14,8,16,10,12,15,18,Chaotic Neutral,Acrobatics|Sleight of Hand|Stealth|Nature|Insight|Perception|Survival|Deception|Persuasion,"Dagger|Crossbow, light",Charm Person*1|Disguise Self*1|Mirror Image*2|Pass Without Trace*2
f846c4,Human,Acolyte,Sorcerer|Monk,Wild Magic|Way of the Sun Soul,10,Elemental Adept|Magic Initiate|Polearm Master,95,19,12,20,16,12,18,14,,Arcana|Religion|Insight|Deception|Persuasion,Quarterstaff|Dagger,At Will Racial*0|Detect Good And Evil*0|Detect Magic*0|Guiding Bolt*0|------------------------------------*0|3/Day Racial*0|Blindness Or Deafness*0|Daylight*0|Dispell Magic*0|Lesser Restoration*0|Shield*0|-----------------------------------*0|1/Day Racial*0|Flame Strike*0|Raise Dead*0|Greater Restoration*0|Eldritch Blast*0|True Strike*0|---------------------------------------*0|Fire Bolt*0|Light*0|Firey Grasp*0|Flamethrower*0|1/Day Racial*1|Hellish Rebuke*1|------------------------------------*1|Burning Hands*1|Mage Armor*1|Comprehend Languages*1|Fog Cloud*1|Scorching Ray*2|Flame Step*2|Shatter*2|Fireball*3|Daylight*3
3c926c,Bugbear,Hermit,Fighter|Bard,Battle Master|College of Lore,9,Grappler,82,17,20,16,16,10,14,13,,Athletics|Acrobatics|Stealth|Nature|Religion|Animal Handling|Medicine|Survival|Intimidation,"Crossbow, light",
a4842f,Human,Acolyte,Paladin|Sorcerer,Oath of Devotion|Draconic Bloodline,9,Polearm Master|War Caster,73,19,19,14,14,10,12,19,,Athletics|Religion|Insight|Intimidation|Persuasion,Lance|Halberd|Net,Protection from Evil and Good*1|Sanctuary*1
aedzxa91,Human,Outlander,Rogue|Fighter,Assassin|Arcane Archer,9,Sharpshooter,61,15,10,18,13,13,14,11,,Athletics|Sleight of Hand|Stealth|Nature|Perception|Survival,Shortsword|Shortbow|Dagger,
aedcxa91,Human,Outlander,Fighter|Rogue,Arcane Archer|Assassin,9,Sharpshooter,64,16,8,20,13,15,10,12,,Athletics|Acrobatics|Sleight of Hand|Stealth|Nature|Insight|Survival,Longbow|Longbow|Longsword|Handaxe,
5375c3,High Elf,Outlander,Fighter|Rogue,Arcane Archer|Assassin,9,Sharpshooter,64,15,8,19,13,14,11,13,,Athletics|Stealth|Nature|Insight|Perception|Survival,Longbow|Longbow|Longsword|Handaxe,
dd46ca,Turtle,Soldier,Barbarian|Monk|Paladin|Fighter,Path of the Totem Warrior|||Samurai,9,,69,12,16,13,13,9,13,13,,Athletics|Nature|Perception|Survival|Intimidation,Greataxe|Handaxe|Javelin,
ffaeae,Turtle,Clan Crafter,Monk|Cleric,Way of the Long Death|Light Domain,9,Dual Wielder,75,18,10,17,16,12,18,8,,Acrobatics|History|Religion|Insight|Survival,Unarmed strike,Light*0|Burning Hands*1|Faerie Fire*1|Flaming Sphere*2|Scorching Ray*2
165b17,Forest Gnome,Haunted One,Rogue|Ranger|Bard,Thief|Gloom Stalker|College of Lore,9,,60,14,11,17,13,14,13,13,,Athletics|Acrobatics|Sleight of Hand|Stealth|Investigation|Insight|Perception|Survival|Deception,Rapier|Shortbow|Dagger,Disguise Self*1
079dc8,Goliath,Folk Hero,Barbarian|Druid,Path of the Totem Warrior|Circle of the Moon,8,Sentinel,69,14,13,14,14,12,16,8,N,Athletics|Nature|Animal Handling|Perception|Survival,Javelin|Quarterstaff,Druidcraft*0|Mold Earth*0|Shelilegh *0|Goodberry*1|Entangle*1|Ice Knife *1|Speak With Animals*1|Spike Growth*2|Lesser Restortion*2|Pass Without A Trace*2
e90b81,naga,Outlander,Ranger|Rogue,Beast Conclave|,8,,93,14,8,17,16,13,10,13,,Athletics|Stealth|Investigation|Animal Handling|Perception|Survival,Shortsword|Longbow,
ffbd6e,Human,Criminal,Sorcerer|Warlock,Shadow Magic|The Hexblade,8,War Caster,52,16,8,14,14,10,12,18,CN,Stealth|Insight|Perception|Deception|Persuasion,Quarterstaff|Dagger|Eldritch|Eldritch Hex|Eldritch Hex Curse,Eldritch Blast*0|Chill Touch*0|Light*0|Friend *0|Green Flame Blade*0|Minor Illusion*0|Mage Hand *0|Expedtion Retreat*1|Hex*1|Arms Of Hadar*1|Shield *1|Wraful Smite*1|Feather Fall*1|Charm Person*1|Darkness*1|Invisibility*2|Mirror Image*2|Fireball*3|Counterspell*3|Haste*3
00fcca,Shadow Elf,Outlander,Rogue|Fighter,Arcane Trickster|Champion,8,Elven Accuracy,40,18,11,18,9,14,15,16,,Stealth|History|Investigation|Insight|Perception|Survival|Deception,Rapier|Shortbow|Dagger,Mage Hand*0|True Strike*0|Booming Blade*0|Disguise Self*1|Grease*1|Slient Image*1|tasha's hideous laughter*1
53bb49,Hill Dwarf,Haunted One,Sorcerer|Warlock,Draconic Bloodline|The Fiend,8,Spell Sniper,96,12,9,8,16,14,14,20,,Arcana|Religion|Deception|Persuasion,Eldritch Blast,Chill Touch*0|Frostbite*0|Eldritch Blast*0|Armor of Agathis*1|Hellish Rebuke*1|Shield*1|Witch Bolt*1|Burning Hands*1|Command*1|Blindness/Deafness*2|Cloud Of Daggers*2|Knock*2|Misty Step*2|Scorching Ray*2|See Invisibility*2|Sugestion*2
641874,Firbolg,Charlatan,Druid|Rogue,Circle of the Moon|Thief,8,,72,16,9,16,13,8,20,12,,Sleight of Hand|Nature|Perception|Deception|Persuasion,,
55ae87,Forest Gnome,Noble,Ranger|Rogue,Hunter|,8,,66,16,10,18,14,10,14,10,,Acrobatics|History|Investigation|Perception|Persuasion,Shortsword|Shortbow|Wand Of Viscid Glovs,Cure Wounds*1|Hunters Mark*1|Fog Clowd*1
8fd11f,Tiefling,Haunted One,Fighter|Warlock,|The Hexblade,8,Defensive Duelist,58,17,11,18,14,13,14,20,Chaotic Neutral,Arcana|Investigation|Perception|Deception|Persuasion,"Crossbow, light|Claw Of Shar",Elditch Blast*0|Mage Hand*0|Prestidigation*0|Witch Bolt*1|Armor Of Agathys*1|Unseen Servant*1|Shield*1|Searing Smite*1|Invisibilty*2|Mirror Image*2|Blur*2|Branding Smite*2|Remove Curse*3|Vampiric Touch*3|Elemental Weapon*3
d9zxdb84,Human,Criminal,Sorcerer|Warlock,Shadow Magic|The Hexblade,8,War Caster,52,16,8,14,14,10,12,18,,Stealth|Insight|Perception|Deception|Persuasion,Quarterstaff|Dagger|Eldritch|Eldritch Hex|Eldritch Hex Curse,Eldritch Blast*0|Warlock*1|Warlcok*1|Sorcerer*1|Sorcerer*1|Sorcerer*1|Sorcerer*1|Sorcerer*2|Sorcerer*2|Sorcerer*2|Sorcerer*3|Sorcerer*3|Sorcerer*3
7967ec,Human,Custom,Paladin|Sorcerer,|Divine Soul,8,War Caster|Shield Master,56,21,16,8,14,8,10,16,,Athletics|Stealth|Perception|Intimidation|Persuasion,Flametongue Longsword|Javelin|Flametongue Longsword,Bless*1
4fa79f,Human,Custom,Bard|Warlock,College of Lore|The Hexblade,8,Observant|Dungeon Delver,51,18,8,14,12,12,14,16,,Stealth|Arcana|History|Investigation|Religion|Perception|Deception|Performance|Persuasion,Rapier|Dagger,
66026b,Lizardfolk,Custom,Barbarian|Druid,Path of the Ancestral Guardian|Circle of the Moon,8,Sentinel,67,18,14,14,14,8,16,8,,Athletics|Stealth|Animal Handling|Perception|Survival,Longsword|Quarterstaff|Javelin,
60d8ca,Serpentblood,Custom,Paladin|Sorcerer,Oath of Ancients|Shadow Magic,8,Mounted Combatant,66,23,14,10,14,11,10,16,,Athletics|Religion|Perception|Intimidation,Lance|Javelin,Ensnaring Strike*1|Speak with Animals*1|Moonbeam*2|Misty Step*2
32a85e,Protector Aasimar,Far Traveler,Sorcerer|Cleric,Divine Soul|Life Domain,7,,54,20,9,14,14,8,14,18,,Religion|Insight|Perception|Persuasion,Dagger,Light-Mage Hand-Mending*0|Fire Bolt R:24 2D10*0|Ray Frost R:12 2D8*0|Shocking Grasp 2D8*0|Spare The Dying*0|Thaumaturgy*0|TollDead R12 2d8 12 Nec*0|C-Bless*1|C-Prot Evil/Good*1|C-Healing Word*1|C-Shield of Faith*1|Cure Wounds*1|Bane*1|Shield*1|Phantasmal Force*2|Silence*2|Counterspell*3|Slow*3|Mass Heal Word*3
53a7b8,Human,Haunted One,Bard|Warlock,College of Swords|The Hexblade,7,Shield Master,24,20,10,15,13,10,10,18,chaotic neutral,Investigation|Perception|Survival|Deception|Performance|Persuasion,Pact Kronksword|Dagger,Eldritch Blast*0|Friends*0|Prestidigitation*0|Message*0|Vicious Mockery*0|Cure Wounds*1|Disguise Self*1|Healing Word*1|Tasha's Hideous Laughter*1|Misty Step*2|Mirror Image*2|Cloud If Daggers*2|Heat Metal*2|Witch Bolt*2|Hellish Rebuke*2
de0c4e,Half-Orc,Urban Bounty Hunter,Rogue|Fighter,Swashbuckler|,7,Athlete,40,17,19,18,10,8,8,11,Chaotic Good,Athletics|Acrobatics|Sleight of Hand|Stealth|Deception|Intimidation|Persuasion,Shortbow|Dagger|Vicious Rapier|Dagger Of Venom,
5b38db,Human,Folk Hero,Wizard|Warlock,School of Abjuration|The Archfey,7,Spell Sniper,25,16,8,17,10,18,14,18,LG,Arcana|Investigation|Religion|Insight,"Dagger|Crossbow, Light",Firebolt*0|Light*0|Dancing Lights*0|Poison Spray*0|Prestidigitation*0|Eldritch Blast (WL)*0|Chill Touch (WL)*0|Chromatic Orb*1|Magic Missile*1|Shield*1|Mage Armor*1|Thunderwave*1|Protection From Evil And Good*1|Disguise Self*1|Find Familiar (Ritual)*1|Hex (WL)*1|Fairie Fire (WL)*1|Hellish Rebuke (WL)*1|Identify (ritual)*1|Alarm (ritual)*1|Color Spray*1|Levitate*2|Scorching Ray*2|See Invisibility*2|Mirror Image*2
38821d,Human,Soldier,Fighter|Rogue,Battle Master|,7,Polearm Master|Sentinel,70,17,17,14,15,8,10,8,,Athletics|Acrobatics|Stealth|Intimidation,Shortbow|Glaive|Spear|Shortsword,
c5dfaa,Wood Elf,Urban Bounty Hunter,Rogue|Warlock,Scout|The Hexblade,7,Alert,38,14,10,17,10,10,14,14,,Acrobatics|Sleight of Hand|Stealth|Investigation|Nature|Insight|Perception|Survival|Deception,Rapier|Shortbow|Dagger,
98cd4f,High Elf,Urban Bounty Hunter,Rogue|Warlock,Scout|The Hexblade,7,Alert,38,15,9,19,10,13,13,15,Chaotic Neutral,Acrobatics|Sleight of Hand|Stealth|Investigation|Nature|Insight|Perception|Survival|Persuasion,Rapier|Shortbow|Dagger,Green Flame Blade*0|Eldritch Blast*0|Mage Hand*0|Armor of Agathys*1|Invisibility*2|Darkness*2|Shadow Blade*2
71e2db,Human,Urban Bounty Hunter,Fighter|Warlock,Battle Master|The Hexblade,6,Crossbow Expert,57,16,8,18,16,8,12,13,Chaotic Neutral,Acrobatics|Stealth|Insight|Perception|Survival,"Crossbow, hand|Crossbow, heavy|Crossbow, light",Friends*0|Mage Hand*0|Shield*1|Hex*1
53f025,Tiefling,Soldier,Paladin|Wizard,Oath of Conquest|War Magic,6,War Caster,58,16,13,15,12,14,11,13,Neutral Evil,Athletics|Insight|Intimidation|Persuasion,Greatsword|Longsword|Shortsword|Whip|Dagger,Control Flame (wiz)*0|Create Bonfire (wiz)*0|Sword Burst (wiz)*0|Thaumaturgy (tiefling)*0|Armor of Agathys (p. free)*1|Burning Hands (wiz)*1|Command (p. free)*1|False Life (wiz)*1|Find Familiar (wiz)*1|Magic Missile (wiz)*1|Thunderwave (wiz)*1|Divine Smite 1*1|Divine Smite 2*1|Divine Smite 3*1
7e02ad,Human,Far Traveler,Barbarian|Monk,Path of the Totem Warrior|Way of the Drunken Master,6,Magic Initiate,53,16,13,16,12,8,16,8,Neutral,Athletics|Acrobatics|Insight|Perception|Survival|Performance,Short Sword|Quarterstaff|Javelin|Fists|Burning Hands Ale,"Booming Blade*0|Green-Flamed Blade*0|Find Familiar *1|As you hold your hands with thumbs touching and fingers spread, a thin sheet of flames shoots forth from your outstretched fingertips. Each creature in a 15-foot cone must make a Dexterity saving throw. A creature takes 3d6 fire damage on a failed save, or half as much damage on a successful one. The fire ignites any flammable objects in the area that aren't being worn or carried.*1"
eee419,Wood Elf,Criminal,Rogue|Ranger,Scout|,6,Elven Accuracy,72,16,8,18,19,14,14,10,Chaotic Neutral,Athletics|Acrobatics|Sleight of Hand|Stealth|Investigation|Nature|Insight|Perception|Survival|Deception,Longbow|Rapier|Shortsword|Dagger,Zephyer Strike*1|Hunters Mark*1
ef241e,Dragonborn,Mercenary Veteran,Fighter|Warlock,|The Hexblade,6,,48,19,17,12,14,8,10,15,,Athletics|Acrobatics|Intimidation|Persuasion,"Morningstar|Crossbow, light|Pact. Weap",
343612,Protector Aasimar,Acolyte,Cleric|Rogue,Life Domain|,6,Magic Initiate,62,16,10,14,14,10,16,10,Chaotic Good,Religion|Insight|Medicine|Perception|Persuasion,"Mace|Crossbow, light|Light hammer|Shortsword|Chained Hammer",Guidance*0|Resistance*0|Toll The Dead*0|Bless*1|Cure Wounds*1|Guiding Bolt*1|Healing Word*1|Inflict Wounds*1|Sanctuary*1|Lesser Restoration*2|Spiritual Weapon*2|Beacon of Hope*3|Revivify*3
2c0516,Dragonborn,Urban Bounty Hunter,Paladin|Sorcerer,Oath of Vengeance|Shadow Magic,6,War Caster,68,16,14,15,14,8,8,15,Chaotic Neutral,Athletics|Insight|Intimidation|Persuasion,Longsword|Shortsword|Unarmed strike,Bane*1|Hunter‰Ûªs Mark*1|Hold Person*2|Misty Step*2
12d62b,Tiefling,Urchin,Fighter|Wizard,Eldritch Knight|,6,Healer,69,17,8,16,16,14,8,16,Chaotic Neutral,Sleight of Hand|Stealth|Insight|Perception|Persuasion,Longbow|Shortsword|Handaxe,Blade Ward - EK*0|Control Flames - Wiz*0|Create Bonfire - Wiz*0|Fire Bolt - EK*0| Sword Burst - Wiz *0|Thaumaturgy - Tief*0|Catapult - Wiz*1|Comprehend Languages- Wiz*1|False Life - Wiz*1|Feather Fall - Wiz*1|Find Familiar - wiz*1|Hellish Rebuke (1/day) - Tief *1|Ice Knife - Wiz*1|Magic Missile - Ek *1|Thunderwave - Ek*1|Witch Bolt - Ek*1
eae722,High Elf,Sage,Wizard|Fighter,School of Evocation|,6,Tough,54,17,10,14,12,16,9,10,,Arcana|History|Investigation|Medicine|Perception,Quarterstaff|Silvered Dagger|Silvered Rapier,Blade Ward *0|Fire Bolt *0|Frostbite *0|Sword Burst *0|Toll The Dead*0|detect Magic*1|False Life*1|Find Familiar*1|Magic Missile*1|Thunderwave*1|Witch Bolt*1|Cloud Of Daggers*2|Continual Flame*2|Crown Of Madness*2|Dragon's Breath *2|Invisibility*2|Magic Weapon*2|Shadow Blade *2|Shatter*2
ed244c,Goblin,Inheritor,Barbarian|Fighter,Path of the Berserker|,6,Polearm Master,64,15,15,15,13,14,8,10,,Athletics|Religion|Animal Handling|Survival,Pike|Handaxe|Javelin,
123d15,Serpentblood,Soldier,Sorcerer|Fighter|Barbarian,Wild Magic||,6,,43,11,14,10,12,17,8,16,chaotic good,Athletics|Arcana|Intimidation|Persuasion,"Crossbow, light|Dagger",
3e3ddszd5,Half-Orc,Urban Bounty Hunter,Barbarian|Ranger,|Gloom Stalker,6,Orcish Fury,76,17,18,16,18,7,14,12,,Athletics|Stealth|Nature|Insight|Perception|Survival|Intimidation,Handaxe|Longbow|Greatsword|Quarterstaff|Battleaxe,Hunters Mark*1|Disguise Self*1|Zephyr Strike*1|Goodberry*1|Longstrider*1|Rope Trick*2|Pass Without Trace*2|Silence*2
a555f7,Firbolg,Outlander,Monk|Druid,Way of the Sun Soul|Circle of the Moon,5,,33,16,12,16,13,10,17,8,,Athletics|Acrobatics|Insight|Survival,Quarterstaff|Dart|Unarmed strike,Shillelagh*0|Primal Savagery*0|Goodberry*1|Create/Destroy Water*1|Purify Food And Drink*1
77ae02,Ghastly Halfling,Hermit,Ranger|Rogue,Hunter|,5,Sharpshooter,33,16,11,16,10,9,14,7,,Acrobatics|Stealth|Investigation|Religion|Medicine|Perception,Shortsword|Longbow,
b0c395,Variant,Criminal,Bard|Warlock,College of Lore|The Great Old One,5,,28,14,8,16,10,14,12,16,,Acrobatics|Sleight of Hand|Stealth|History|Investigation|Insight|Perception|Deception|Persuasion,Rapier|Dagger,Minor Illusion*0|Friends*0|Vicious Mockery*0|Eldritch Blast*0|Dissonant Whispers*1|Hex*1|Sleep*1|Charm Person*1|Healing Word*1|Tasha's Hideous Laughter*1|Phantasmal Force*2|Suggestion*2
4a0374,Tabaxi,Urban Bounty Hunter,Rogue|Warlock,Assassin|The Hexblade,5,,44,19,15,20,15,16,14,18,LE,Athletics|Acrobatics|Sleight of Hand|Stealth|Investigation|Perception|Deception|Persuasion,Falcatta|LONGBOW|Dagger,Eldritch Blast*0|Prestigitation *0|Shield*1|Wrathful Smite*1|Inflict Wounds*1|Arms Of Hadar*1|R Find Familiar*1
3b3698,Dragonborn,Acolyte,Warlock|Bard,The Celestial|,5,,36,13,10,14,13,10,12,16,Chaotic good,Religion|Insight|Deception|Intimidation|Performance,Dagger|Dagger,Light*0|Sacred Flame*0|Mage Hand*0|Eldritch Blast*0|Vicious Mockery*0|True Strike*0|Sleep*1|Tasha's Hideous Laughter*1|Witch Bolt*1|Detect Magic*1|Disguise Self*1|Cure Wounds*1|Thunderwave*1|Guiding Bolt*1|Charm Person*1|Shadow Blade*2|Flaming Sphere*2|Lesser Restoration*2
e50ad8,Half-Elf,Entertainer,Bard|Warlock,College of Glamour|The Archfey,5,,38,15,8,16,14,10,12,16,,Acrobatics|Stealth|Insight|Perception|Deception|Performance|Persuasion,Rapier|Dagger,Eldritch Blast*0|Minor Illusion*0|Vicious Mockery*0|Friends*0|Dissonant Whispers*1|Faerie Fire*1|Healing Word*1|Armour Of Agathys*1|Hex*1|Tasha's Hideous Laughter*1|Heat Metal*2|Phantasmal Force*2|Silence*2
228f96,Triton,Hermit,Sorcerer|Monk,Shadow Magic|,5,,49,13,13,15,16,12,13,17,,Religion|Medicine|Deception|Persuasion,Quarterstaff|Dagger|Unarmed strike,Darkness*2
301db0,Forest Gnome,Charlatan,Rogue|Wizard,Arcane Trickster|School of Illusion,5,,31,14,8,16,13,16,10,12,N,Acrobatics|Sleight of Hand|Stealth|Investigation|Perception|Deception,"Shortsword|Dagger +2|Crossbow, Light",Minor Illusion*0|Friends*0|Mage Hand*0|Dancing Lights*0|Poison Spray*0|Chromatic Orb*1|Color Spray*1|Disguise Self -k*1|Find Familiar - R*1|Silent Image*1|Unseen Servant - R*1|Mage Armor*1|Tensers Floating Disk - R*1|Shield -k*1|Charm Person -k*1|Illusory Script*1
b1cb6a,Forest Gnome,Inheritor,Ranger|Rogue,|Assassin,5,,36,13,9,15,12,14,15,11,Super Good,Athletics|Stealth|History|Nature|Survival|Deception,Tinee Stab (Short Sword)|Longbow,
2121a1,Goblin,Entertainer,Bard|Warlock,College of Whispers|The Hexblade,5,,42,15,8,16,14,10,12,18,Neutral Evil,Acrobatics|Perception|Deception|Performance|Persuasion,"Crossbow, light|Dagger|Crossbow, hand",Vicious Mockery (Wiz) (60ft)*0|Minor Illusion (Int) (30ft)*0|Prestidigitation*0|Toll The Dead (60ft)*0|Message (120ft)*0|Sleep (5d8) 90ft*1|Hideous Laughter(Wiz)å©*1|Dissonant Whisp (Wiz) (60ft)*1|Faerie Fire (Dex)å© (60ft)*1|Healing Word (60ft)*1|Shield å¨*1|Charm Person (30ft)*1|Suggestion (Int)å© (30ft)*2|Invisibility å©*2
30f46e,Human,Knight,Fighter|Mystic,Battle Master|Order of the Immortal,5,Polearm Master|Sentinel,53,15,16,9,16,13,9,10,,Athletics|Arcana|Perception|Intimidation|Persuasion,Glaive|Greatsword|Handaxe,
5ed315,Goliath,Custom,Barbarian|Bard,|College of Lore,5,,73,20,20,20,20,6,8,13,,Athletics|Acrobatics|Stealth|Investigation|Insight|Perception|Survival|Intimidation|Performance,,Friends*0|Light*0|Longstrider*1|Disguise Self*1|Cure Wounds*1|Feather Fall*1|Enhance Ability*2|Silence*2
9b2cd3,Human,Folk Hero,Ranger|Warlock,|The Archfey,5,,36,16,11,16,13,9,14,15,,Stealth|Nature|Animal Handling|Perception|Survival,Handaxe|Handaxe|Longbow,
ea29c6,Dragonborn,Mercenary Veteran,Fighter|Warlock,|The Hexblade,5,,41,18,17,12,14,8,10,14,,Athletics|Acrobatics|Intimidation|Persuasion,"Morningstar|Crossbow, light",
ea551b,Half-Orc,Far Traveler,Druid|Monk,Circle of the Moon|Way of Shadow,5,,43,17,13,16,16,10,16,13,,Religion|Insight|Medicine|Perception|Intimidation,Spear|Scimitar,
c42r383,Goliath,Sailor,Fighter|Barbarian,|Path of the Battlerager,5,Dual Wielder,60,18,16,12,14,10,10,14,,Athletics|Perception|Survival|Intimidation,Battleaxe|Battleaxe|Handaxe,
07469b,Half-Orc,Clan Crafter,Paladin|Sorcerer,Oath of Devotion|Divine Soul,5,Shield Master,42,19,16,10,14,10,12,14,,Athletics|History|Insight|Intimidation|Persuasion,Warhammer,"Mending (1min)*0|Thaumaturgy (A,NC:1m)*0|Booming Blade (A)*0|Guidance (A,C:1m)*0|Cure Wounds (A) [+1d8]*1|Longstrider (A,NC:1h) [+1]*1|Sanctuary (B,NC:1m)*1|Healing Word (B) [+1d4]*1|Shield (R,NC:1r)*1|Divine Favor (B,C:1m)*1|Bless (A,C:1m) [+1]*1|Shield of Faith (B,C:10m)*1|Thunderous Smite (B,C:1m)*1"
a8afd6,Tiefling,Urban Bounty Hunter,Fighter|Barbarian,Battle Master|,4,,37,16,15,10,14,9,12,15,,Insight|Perception|Intimidation|Persuasion,Longbow|Greatsword|Trident|Handaxe|Sword Of Vengeance,
7bc425,Human,Entertainer,Cleric|Bard,Life Domain|College of Lore,4,Magic Initiate,35,18,8,10,16,10,13,16,,Acrobatics|Arcana|Investigation|Insight|Perception|Deception|Intimidation|Performance|Persuasion,"Mace|Crossbow, light",Mending (MI)*0|Create Bonfire (MI)*0|Guidance (Cleric)*0|Spare the Dying (Cleric)*0|Toll the Dead (Cleric)*0|Minor Illusion*0|Mage Hand*0|Bless (Cleric - Life)*1|Cure Wounds (Cleric - Life)*1|Sanctuary (Cleric)*1|Purify Food and Drink (Cleric)*1|Goodberry (MI)*1|Thunder Wave*1|Healing Word*1|Unseen Servant*1|Dissonant Whispers*1|Suggestion*2|Heat Metal*2
0e3614,Tiefling,Charlatan,Warlock|Sorcerer,The Fiend|Divine Soul,4,,35,12,10,13,14,9,12,17,,Sleight of Hand|Arcana|Investigation|Deception,"Crossbow, light|Dagger",Inflict Wounds*1
4bnc2d4,Lightfoot Halfling,Urban Bounty Hunter,Fighter|Monk,|,4,,30,16,8,17,12,10,15,12,,Acrobatics|Stealth|Insight|Perception,Longbow|Whip|Whip|Handaxe,
a60d8f,Half-Orc,Barbarian Tribe Member,Barbarian|Fighter,|Samurai,4,,54,18,18,16,16,13,11,12,,Athletics|Animal Handling|Insight|Perception|Survival|Intimidation,Handaxe|Javelin|Battleaxe,
305bcc,Lightfoot Halfling,Urban Bounty Hunter,Fighter|Rogue,|,4,,34,14,8,16,14,10,12,15,Chaotic Good,Acrobatics|Stealth|Perception|Survival|Persuasion,"Rapier|Shortsword|Dagger|Crossbow, hand",
d61656,Human,Custom,Monk|Wizard,|Bladesinging,4,Resilient,25,14,8,16,14,16,13,8,,Acrobatics|Stealth|Arcana|History|Investigation|Perception,Shortsword|Katana|Unarmed strike,Fire Bolt*0|Message*0|Create Bonfire*0
23bffb,Human,Far Traveler,Druid|Bard,Circle of the Moon|,4,,33,15,11,15,13,9,16,14,,Nature|Animal Handling|Insight|Medicine|Perception,Scimitar,
bee115,Tosculi,Mercenary Veteran,Ranger|Wizard,Beast Conclave|,4,,30,17,10,14,13,17,10,10,Chaotic Neutral,Athletics|Stealth|Animal Handling|Perception|Survival|Persuasion,Shortsword|Longbow,Absorb Elements*1
7ed03c,Human Variant,Outlander,Fighter|Rogue,|,3,Dual Wielder,29,17,12,18,14,14,16,9,,Athletics|Acrobatics|Stealth|Insight|Perception|Survival,"Rapier X3|Light Crossbow |Dagger X6|Crossbow, heavy|Crossbow, hand|Scimitar|Shortsword|Shortsword +1|Dagger +2",
87e61e,Human,Acolyte,Barbarian|Druid,|Circle of the Moon,3,Mounted Combatant,25,11,13,10,13,8,16,14,,Acrobatics|Religion|Animal Handling|Insight|Perception,Lance|Handaxe|Javelin,
543a4c,Human,Urchin,Rogue|Fighter,|,3,Skulker,25,14,10,16,8,12,13,16,Chaotic Neutral,Acrobatics|Sleight of Hand|Stealth|Investigation|Insight|Perception|Persuasion,Rapier|Shortbow|Dagger|Terminus Greatsword|Terminus Greatsword (non organic),
85bf85,Human,Criminal,Fighter|Barbarian,|,3,Sharpshooter,35,22,15,18,18,13,13,15,,Athletics|Acrobatics|Stealth|Intimidation,Longbow|Handaxe|Handaxe|Battleaxe,
63d86b,Dark Elf,Courtier,Fighter|Monk,|,3,,26,17,8,18,12,11,14,16,,Acrobatics|Insight|Perception|Survival|Persuasion,"Scimitar|Crossbow, light|Unarmed strike",
ac4177,Wood Elf,Noble,Druid|Monk,Circle of the Moon|,3,,24,16,7,13,17,14,18,16,,History|Medicine|Perception|Survival|Persuasion,Quarterstaff,
fbf023,Human,Criminal,Fighter|Cleric,|Tempest Domain,3,,20,17,14,14,9,9,13,10,CE,Stealth|Survival|Deception|Intimidation,"Battleaxe|Scimitar|Crossbow, light",Fog Cloud*1|Thunderwave*1
7f550f,Variant,Faction Agent,Paladin|Warlock,|The Archfey,3,,27,18,15,12,14,10,8,17,,Athletics|Religion|Insight|Perception|Intimidation|Persuasion,Longsword|Javelin,
